model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,51,1,0,,True,False,False,False,0.0512,0.9488,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,52,1,0,,True,False,False,False,0.046,0.954,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,53,1,0,,True,False,False,False,0.0476,0.9524,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,54,1,0,,True,False,False,False,0.0496,0.9504,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,55,1,0,,True,False,False,False,0.0492,0.9508,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,56,1,0,,True,False,False,False,0.0496,0.9504,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,57,1,0,,True,False,False,False,0.048,0.952,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,58,1,0,,True,False,False,False,0.0484,0.9516,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,59,1,0,,True,False,False,False,0.0468,0.9532,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,60,1,0,,True,False,False,False,0.0468,0.9532,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,61,1,0,,True,False,False,False,0.0488,0.9512,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,62,1,0,,True,False,False,False,0.0504,0.9496,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,63,1,0,,True,False,False,False,0.0508,0.9492,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,64,1,0,,True,False,False,False,0.052,0.948,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,65,1,0,,True,False,False,False,0.0524,0.9476,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,66,1,0,,True,False,False,False,0.0524,0.9476,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,67,1,0,,True,False,False,False,0.0492,0.9508,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,68,1,0,,True,False,False,False,0.0488,0.9512,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
