model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,1,inf,0.01568,0.01568,1,1,0,,True,False,False,False,0.5701,0.42989999999999995,0.015680013224482536,0.01568000018596649,0.015680015087127686,,1,0.9712,0.2646,0.9313,0.9712,10000,11.141548192128539
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,2,inf,0.01568,0.01568,1,2,0,,True,False,False,False,0.5063,0.4937,0.015680013224482536,0.01568000018596649,0.015680015087127686,,2,0.9819,0.3024,0.9313,0.9819,10000,21.63851223886013
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,3,inf,0.01568,0.01568,1,3,0,,True,False,False,False,0.4671,0.5328999999999999,0.015680013224482536,0.01568000018596649,0.015680015087127686,,3,0.9822,0.3113,0.9313,0.9822,10000,30.183011051267385
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,4,inf,0.01568,0.01568,1,4,0,,True,False,False,False,0.4394,0.5606,0.015680013224482536,0.01568000018596649,0.015680015087127686,,4,0.9846,0.3149,0.9313,0.9846,10000,36.260495349764824
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,5,inf,0.01568,0.01568,1,5,0,,True,False,False,False,0.4238,0.5762,0.015680013224482536,0.01568000018596649,0.015680015087127686,,5,0.985,0.3204,0.9313,0.985,10000,44.94102154485881
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,6,inf,0.01568,0.01568,1,6,0,,True,False,False,False,0.4127,0.5872999999999999,0.015680013224482536,0.01568000018596649,0.015680015087127686,,6,0.9858,0.3251,0.9313,0.9858,10000,53.425887970253825
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,7,inf,0.01568,0.01568,1,7,0,,True,False,False,False,0.4039,0.5961000000000001,0.015680013224482536,0.01568000018596649,0.015680015087127686,,7,0.9866,0.3221,0.9313,0.9866,10000,62.900821428745985
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,8,inf,0.01568,0.01568,1,8,0,,True,False,False,False,0.3895,0.6105,0.015680013224482536,0.01568000018596649,0.015680015087127686,,8,0.9874,0.3199,0.9313,0.9874,10000,71.9751971019432
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,9,inf,0.01568,0.01568,1,9,0,,True,False,False,False,0.3835,0.6165,0.015680013224482536,0.01568000018596649,0.015680015087127686,,9,0.9873,0.3175,0.9313,0.9873,10000,80.72083101980388
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,10,inf,0.01568,0.01568,1,10,0,,True,False,False,False,0.3768,0.6232,0.015680013224482536,0.01568000018596649,0.015680015087127686,,10,0.9875,0.3167,0.9313,0.9875,10000,90.28652645740658
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,11,inf,0.01568,0.01568,1,11,0,,True,False,False,False,0.373,0.627,0.015680013224482536,0.01568000018596649,0.015680015087127686,,11,0.9877,0.317,0.9313,0.9877,10000,97.70407387800515
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,12,inf,0.01568,0.01568,1,12,0,,True,False,False,False,0.3659,0.6341,0.015680013224482536,0.01568000018596649,0.015680015087127686,,12,0.9886,0.3179,0.9313,0.9886,10000,107.80657614395022
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,13,inf,0.01568,0.01568,1,13,0,,True,False,False,False,0.3637,0.6363,0.015680013224482536,0.01568000018596649,0.015680015087127686,,13,0.9875,0.3204,0.9313,0.9875,10000,116.29492770601064
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,14,inf,0.01568,0.01568,1,14,0,,True,False,False,False,0.3629,0.6371,0.015680013224482536,0.01568000018596649,0.015680015087127686,,14,0.9882,0.3205,0.9313,0.9882,10000,125.82403854653239
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,15,inf,0.01568,0.01568,1,15,0,,True,False,False,False,0.3595,0.6405000000000001,0.015680013224482536,0.01568000018596649,0.015680015087127686,,15,0.9882,0.3181,0.9313,0.9882,10000,135.1529236547649
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,4,inf,0.01568,0.001568,50,1,5,,True,False,False,False,0.0693,0.9307,0.015680013224482536,0.01568000018596649,0.015680015087127686,,4,0.9846,0.0023,0.9313,0.9846,10000,2121.102895556949
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,5,inf,0.01568,0.001568,50,1,5,,True,False,False,False,0.054,0.946,0.015680013224482536,0.01568000018596649,0.015680015087127686,,5,0.985,0.0029,0.9313,0.985,10000,2129.583813998848
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,3,inf,0.01568,0.001568,50,1,5,,True,False,False,False,0.0907,0.9093,0.015680013224482536,0.01568000018596649,0.015680015087127686,,3,0.9822,0.0014,0.9313,0.9822,10000,2108.3428387427703
